Entity,Label,Source_URL
the end of the 18th century,DATE,https://en.wikipedia.org/wiki/Flag
Austria,GPE,https://en.wikipedia.org/wiki/Flag
Denmark,GPE,https://en.wikipedia.org/wiki/Flag
Turkey,GPE,https://en.wikipedia.org/wiki/Flag
Poland,GPE,https://en.wikipedia.org/wiki/Flag
Switzerland,GPE,https://en.wikipedia.org/wiki/Flag
The 17th century,DATE,https://en.wikipedia.org/wiki/Flag
Netherlands,GPE,https://en.wikipedia.org/wiki/Flag
80-year,DATE,https://en.wikipedia.org/wiki/Flag
1568,DATE,https://en.wikipedia.org/wiki/Flag
the 19th and,DATE,https://en.wikipedia.org/wiki/Flag
Dannebrog,ORG,https://en.wikipedia.org/wiki/Flag
1478,DATE,https://en.wikipedia.org/wiki/Flag
Sweden,GPE,https://en.wikipedia.org/wiki/Flag
Norway,GPE,https://en.wikipedia.org/wiki/Flag
Finland,GPE,https://en.wikipedia.org/wiki/Flag
Iceland,GPE,https://en.wikipedia.org/wiki/Flag
the Faroe Islands,GPE,https://en.wikipedia.org/wiki/Flag
Åland,ORG,https://en.wikipedia.org/wiki/Flag
Charlemagne,PERSON,https://en.wikipedia.org/wiki/Flag
the ninth century,DATE,https://en.wikipedia.org/wiki/Flag
the early 16th century,DATE,https://en.wikipedia.org/wiki/Flag
Texeira,PERSON,https://en.wikipedia.org/wiki/Flag
1520,DATE,https://en.wikipedia.org/wiki/Flag
A century,DATE,https://en.wikipedia.org/wiki/Flag
the 15th century,DATE,https://en.wikipedia.org/wiki/Flag
around 1572,DATE,https://en.wikipedia.org/wiki/Flag
the Prince's Flag,ORG,https://en.wikipedia.org/wiki/Flag
around 1630,DATE,https://en.wikipedia.org/wiki/Flag
the late 18th century,DATE,https://en.wikipedia.org/wiki/Flag
NSB,ORG,https://en.wikipedia.org/wiki/Flag
the House of Orange-Nassau,ORG,https://en.wikipedia.org/wiki/Flag
Nassau,GPE,https://en.wikipedia.org/wiki/Flag
Orange,GPE,https://en.wikipedia.org/wiki/Flag
Russia,GPE,https://en.wikipedia.org/wiki/Flag
New York City,GPE,https://en.wikipedia.org/wiki/Flag
South Africa,GPE,https://en.wikipedia.org/wiki/Flag
Slovakia,GPE,https://en.wikipedia.org/wiki/Flag
Serbia,GPE,https://en.wikipedia.org/wiki/Flag
France,GPE,https://en.wikipedia.org/wiki/Flag
1794,DATE,https://en.wikipedia.org/wiki/Flag
Italy,GPE,https://en.wikipedia.org/wiki/Flag
Belgium,GPE,https://en.wikipedia.org/wiki/Flag
Ireland,GPE,https://en.wikipedia.org/wiki/Flag
Romania,GPE,https://en.wikipedia.org/wiki/Flag
Jack,PERSON,https://en.wikipedia.org/wiki/Flag
the United Kingdom,GPE,https://en.wikipedia.org/wiki/Flag
Australia,GPE,https://en.wikipedia.org/wiki/Flag
Fiji,GPE,https://en.wikipedia.org/wiki/Flag
New Zealand,GPE,https://en.wikipedia.org/wiki/Flag
Tuvalu,ORG,https://en.wikipedia.org/wiki/Flag
Manitoba,GPE,https://en.wikipedia.org/wiki/Flag
Ontario,GPE,https://en.wikipedia.org/wiki/Flag
British Columbia,GPE,https://en.wikipedia.org/wiki/Flag
Hawaii,GPE,https://en.wikipedia.org/wiki/Flag
the United States,GPE,https://en.wikipedia.org/wiki/Flag
Chile,GPE,https://en.wikipedia.org/wiki/Flag
Taiwan,GPE,https://en.wikipedia.org/wiki/Flag
ROC,GPE,https://en.wikipedia.org/wiki/Flag
Brittany,GPE,https://en.wikipedia.org/wiki/Flag
Ethiopia,GPE,https://en.wikipedia.org/wiki/Flag
the 1950s and 1960s,DATE,https://en.wikipedia.org/wiki/Flag
Rasta,PERSON,https://en.wikipedia.org/wiki/Flag
Benin,GPE,https://en.wikipedia.org/wiki/Flag
Togo,GPE,https://en.wikipedia.org/wiki/Flag
Senegal,GPE,https://en.wikipedia.org/wiki/Flag
Ghana,GPE,https://en.wikipedia.org/wiki/Flag
Mali,GPE,https://en.wikipedia.org/wiki/Flag
Guinea,GPE,https://en.wikipedia.org/wiki/Flag
Ottoman Empire,GPE,https://en.wikipedia.org/wiki/Flag
Algeria,GPE,https://en.wikipedia.org/wiki/Flag
Azerbaijan,GPE,https://en.wikipedia.org/wiki/Flag
Comoros,GPE,https://en.wikipedia.org/wiki/Flag
Libya,GPE,https://en.wikipedia.org/wiki/Flag
Mauritania,GPE,https://en.wikipedia.org/wiki/Flag
Pakistan,GPE,https://en.wikipedia.org/wiki/Flag
Tunisia,GPE,https://en.wikipedia.org/wiki/Flag
Jordan,GPE,https://en.wikipedia.org/wiki/Flag
Kuwait,GPE,https://en.wikipedia.org/wiki/Flag
Sudan,GPE,https://en.wikipedia.org/wiki/Flag
Syria,GPE,https://en.wikipedia.org/wiki/Flag
the United Arab Emirates,GPE,https://en.wikipedia.org/wiki/Flag
Iraq,GPE,https://en.wikipedia.org/wiki/Flag
Yemen,GPE,https://en.wikipedia.org/wiki/Flag
Palestine,GPE,https://en.wikipedia.org/wiki/Flag
East Germany,GPE,https://en.wikipedia.org/wiki/Flag
the People's Republic of China,GPE,https://en.wikipedia.org/wiki/Flag
Vietnam,GPE,https://en.wikipedia.org/wiki/Flag
Angola,GPE,https://en.wikipedia.org/wiki/Flag
Afghanistan,GPE,https://en.wikipedia.org/wiki/Flag
Mozambique,ORG,https://en.wikipedia.org/wiki/Flag
Venezuela,GPE,https://en.wikipedia.org/wiki/Flag
Francisco de Miranda,PERSON,https://en.wikipedia.org/wiki/Flag
Colombia,GPE,https://en.wikipedia.org/wiki/Flag
Ecuador,GPE,https://en.wikipedia.org/wiki/Flag
the Federal Territories,ORG,https://en.wikipedia.org/wiki/Flag
Malaysia,GPE,https://en.wikipedia.org/wiki/Flag
Argentina,GPE,https://en.wikipedia.org/wiki/Flag
Manuel Belgrano,PERSON,https://en.wikipedia.org/wiki/Flag
the United Provinces of,ORG,https://en.wikipedia.org/wiki/Flag
Guatemala,GPE,https://en.wikipedia.org/wiki/Flag
Honduras,GPE,https://en.wikipedia.org/wiki/Flag
El Salvador,GPE,https://en.wikipedia.org/wiki/Flag
Nicaragua,GPE,https://en.wikipedia.org/wiki/Flag
Spain,GPE,https://en.wikipedia.org/wiki/Flag
the Royal Air Force,ORG,https://en.wikipedia.org/wiki/Flag
British Army,ORG,https://en.wikipedia.org/wiki/Flag
the Royal Navy,ORG,https://en.wikipedia.org/wiki/Flag
the Soviet Union,GPE,https://en.wikipedia.org/wiki/Flag
U.S.,GPE,https://en.wikipedia.org/wiki/Flag
the Department of Defense,ORG,https://en.wikipedia.org/wiki/Flag
the Department of Homeland Security,ORG,https://en.wikipedia.org/wiki/Flag
Philippines,GPE,https://en.wikipedia.org/wiki/Flag
Bulgaria,GPE,https://en.wikipedia.org/wiki/Flag
the National Maritime Museum,ORG,https://en.wikipedia.org/wiki/Flag
Britain,GPE,https://en.wikipedia.org/wiki/Flag
Itsekiri,ORG,https://en.wikipedia.org/wiki/Flag
Nana Olomu,ORG,https://en.wikipedia.org/wiki/Flag
the late 19th century,DATE,https://en.wikipedia.org/wiki/Flag
Benin Empire,GPE,https://en.wikipedia.org/wiki/Flag
Nana Olomu's,ORG,https://en.wikipedia.org/wiki/Flag
the United Nations,ORG,https://en.wikipedia.org/wiki/Flag
Olympic,GPE,https://en.wikipedia.org/wiki/Flag
NATO,ORG,https://en.wikipedia.org/wiki/Flag
Paralympic,GPE,https://en.wikipedia.org/wiki/Flag
United States,GPE,https://en.wikipedia.org/wiki/Flag
the United States Coast Guard,ORG,https://en.wikipedia.org/wiki/Flag
United States Navy,ORG,https://en.wikipedia.org/wiki/Flag
Navy,ORG,https://en.wikipedia.org/wiki/Flag
Today,DATE,https://en.wikipedia.org/wiki/Flag
the National Oceanic and Atmospheric Administration,ORG,https://en.wikipedia.org/wiki/Flag
NOAA,ORG,https://en.wikipedia.org/wiki/Flag
1:2,DATE,https://en.wikipedia.org/wiki/Flag
Nepal,GPE,https://en.wikipedia.org/wiki/Flag
Ohio,GPE,https://en.wikipedia.org/wiki/Flag
Tampa,GPE,https://en.wikipedia.org/wiki/Flag
Florida,GPE,https://en.wikipedia.org/wiki/Flag
Pike County,GPE,https://en.wikipedia.org/wiki/Flag
Paraguay,ORG,https://en.wikipedia.org/wiki/Flag
Oregon,GPE,https://en.wikipedia.org/wiki/Flag
Maryland,GPE,https://en.wikipedia.org/wiki/Flag
Kiribati,GPE,https://en.wikipedia.org/wiki/Flag
Muammar Gaddafi,PERSON,https://en.wikipedia.org/wiki/Flag
Soviet Republic of Hungary,GPE,https://en.wikipedia.org/wiki/Flag
Muscat,GPE,https://en.wikipedia.org/wiki/Flag
Oman,GPE,https://en.wikipedia.org/wiki/Flag
Guinness World Records,ORG,https://en.wikipedia.org/wiki/Flag
Sharjah,GPE,https://en.wikipedia.org/wiki/Flag
"2,448.56 m2",PERSON,https://en.wikipedia.org/wiki/Flag
Qatar,GPE,https://en.wikipedia.org/wiki/Flag
December 2013,DATE,https://en.wikipedia.org/wiki/Flag
canton,GPE,https://en.wikipedia.org/wiki/Flag
countries.[27,GPE,https://en.wikipedia.org/wiki/Flag
Hochformatflagge,GPE,https://en.wikipedia.org/wiki/Flag
Knatterflagge,GPE,https://en.wikipedia.org/wiki/Flag
Galgenflagge,PERSON,https://en.wikipedia.org/wiki/Flag
Hängeflagge,ORG,https://en.wikipedia.org/wiki/Flag
the Black Standard,ORG,https://en.wikipedia.org/wiki/Flag
Jain,ORG,https://en.wikipedia.org/wiki/Flag
Nishan Sahib,ORG,https://en.wikipedia.org/wiki/Flag
Sikh,PERSON,https://en.wikipedia.org/wiki/Flag
the Canadian Football League,ORG,https://en.wikipedia.org/wiki/Flag
National Football League,ORG,https://en.wikipedia.org/wiki/Flag
Gaelic,GPE,https://en.wikipedia.org/wiki/Flag
winter,DATE,https://en.wikipedia.org/wiki/Flag
Embassy,PERSON,https://en.wikipedia.org/wiki/Flag
the Kingdom of Thailand,GPE,https://en.wikipedia.org/wiki/Flag
the 20th century,DATE,https://en.wikipedia.org/wiki/Flag
LGBT,ORG,https://en.wikipedia.org/wiki/Flag
Bisexual,PERSON,https://en.wikipedia.org/wiki/Flag
Transgender,ORG,https://en.wikipedia.org/wiki/Flag
Germany,GPE,https://en.wikipedia.org/wiki/Flag
Portugal,GPE,https://en.wikipedia.org/wiki/Flag
the Portuguese Republican Party,ORG,https://en.wikipedia.org/wiki/Flag
October 1910,DATE,https://en.wikipedia.org/wiki/Flag
Canada,GPE,https://en.wikipedia.org/wiki/Flag
Signal,ORG,https://en.wikipedia.org/wiki/Flag
India,GPE,https://en.wikipedia.org/wiki/Flag
The United States,GPE,https://en.wikipedia.org/wiki/Flag
the International Life Saving Federation,ORG,https://en.wikipedia.org/wiki/Flag
the United States Lifesaving,ORG,https://en.wikipedia.org/wiki/Flag
Bethlehem Steel,ORG,https://en.wikipedia.org/wiki/Flag
Lackawanna,GPE,https://en.wikipedia.org/wiki/Flag
New York,GPE,https://en.wikipedia.org/wiki/Flag
26 December 2021,DATE,https://en.wikipedia.org/wiki/Flag
the New Administrative Capital,ORG,https://en.wikipedia.org/wiki/Flag
Saudi Arabia,GPE,https://en.wikipedia.org/wiki/Flag
the National Flagpole,ORG,https://en.wikipedia.org/wiki/Flag
North Korea,GPE,https://en.wikipedia.org/wiki/Flag
Ashgabat,PERSON,https://en.wikipedia.org/wiki/Flag
Turkmenistan,GPE,https://en.wikipedia.org/wiki/Flag
the Aqaba Flagpole,ORG,https://en.wikipedia.org/wiki/Flag
the Abu Dhabi Flagpole,ORG,https://en.wikipedia.org/wiki/Flag
Belgaum,GPE,https://en.wikipedia.org/wiki/Flag
Karnataka,GPE,https://en.wikipedia.org/wiki/Flag
March 2018.[46][47,DATE,https://en.wikipedia.org/wiki/Flag
1959,DATE,https://en.wikipedia.org/wiki/Flag
2013,DATE,https://en.wikipedia.org/wiki/Flag
Broadwind Energy,ORG,https://en.wikipedia.org/wiki/Flag
the Acuity Insurance,ORG,https://en.wikipedia.org/wiki/Flag
Sheboygan,GPE,https://en.wikipedia.org/wiki/Flag
Wisconsin,GPE,https://en.wikipedia.org/wiki/Flag
ANSI,ORG,https://en.wikipedia.org/wiki/Flag
New Caledonia,GPE,https://en.wikipedia.org/wiki/Flag
Nouméa,ORG,https://en.wikipedia.org/wiki/Flag
"Inglefield clips.[51]
Flags",ORG,https://en.wikipedia.org/wiki/Flag
the early 19th century,DATE,https://en.wikipedia.org/wiki/Flag
Znamierowski,PERSON,https://en.wikipedia.org/wiki/Flag
Alfred,PERSON,https://en.wikipedia.org/wiki/Flag
The World Encyclopedia,ORG,https://en.wikipedia.org/wiki/Flag
"The Definitive Guide to International Flags, Banners, Standards and Ensigns",ORG,https://en.wikipedia.org/wiki/Flag
Lorenz Books,PERSON,https://en.wikipedia.org/wiki/Flag
Whitney,PERSON,https://en.wikipedia.org/wiki/Flag
1975,DATE,https://en.wikipedia.org/wiki/Flag
Archive,ORG,https://en.wikipedia.org/wiki/Flag
"February 15, 2019",DATE,https://en.wikipedia.org/wiki/Flag
Graef,PERSON,https://en.wikipedia.org/wiki/Flag
Katrien De,PERSON,https://en.wikipedia.org/wiki/Flag
Tavernier,ORG,https://en.wikipedia.org/wiki/Flag
7 December 2012,DATE,https://en.wikipedia.org/wiki/Flag
Elam,ORG,https://en.wikipedia.org/wiki/Flag
Geographical Perspectives,ORG,https://en.wikipedia.org/wiki/Flag
the International Congress Held at Ghent University,ORG,https://en.wikipedia.org/wiki/Flag
"December 14–17, 2009",DATE,https://en.wikipedia.org/wiki/Flag
BRILL,ORG,https://en.wikipedia.org/wiki/Flag
978-9004207400,DATE,https://en.wikipedia.org/wiki/Flag
Google Books,ORG,https://en.wikipedia.org/wiki/Flag
Holly,GPE,https://en.wikipedia.org/wiki/Flag
N.Y.,GPE,https://en.wikipedia.org/wiki/Flag
Metropolitan Museum of Art,ORG,https://en.wikipedia.org/wiki/Flag
12 December 1984,DATE,https://en.wikipedia.org/wiki/Flag
9780870993657,DATE,https://en.wikipedia.org/wiki/Flag
Hansen,PERSON,https://en.wikipedia.org/wiki/Flag
Donald P.,PERSON,https://en.wikipedia.org/wiki/Flag
Ehrenberg,PERSON,https://en.wikipedia.org/wiki/Flag
Erica,PERSON,https://en.wikipedia.org/wiki/Flag
12 December 2017,DATE,https://en.wikipedia.org/wiki/Flag
Honor,GPE,https://en.wikipedia.org/wiki/Flag
Donald P. Hansen,PERSON,https://en.wikipedia.org/wiki/Flag
9781575060552,DATE,https://en.wikipedia.org/wiki/Flag
Hakemi,PERSON,https://en.wikipedia.org/wiki/Flag
Ali,PERSON,https://en.wikipedia.org/wiki/Flag
Archeologiche,PERSON,https://en.wikipedia.org/wiki/Flag
12 December 1997,DATE,https://en.wikipedia.org/wiki/Flag
9788120410176,DATE,https://en.wikipedia.org/wiki/Flag
"Smith, Whitney (1975",ORG,https://en.wikipedia.org/wiki/Flag
the UN Convention,ORG,https://en.wikipedia.org/wiki/Flag
2023-11-10,DATE,https://en.wikipedia.org/wiki/Flag
Denmark Archived,ORG,https://en.wikipedia.org/wiki/Flag
2018-02-03,DATE,https://en.wikipedia.org/wiki/Flag
the Wayback Machine,ORG,https://en.wikipedia.org/wiki/Flag
the white cross on red,ORG,https://en.wikipedia.org/wiki/Flag
1370-1386,DATE,https://en.wikipedia.org/wiki/Flag
15 June 1219,DATE,https://en.wikipedia.org/wiki/Flag
Jeroen Temperman,PERSON,https://en.wikipedia.org/wiki/Flag
2010,DATE,https://en.wikipedia.org/wiki/Flag
Martinus Nijhoff Publishers,ORG,https://en.wikipedia.org/wiki/Flag
978-9004181489,DATE,https://en.wikipedia.org/wiki/Flag
23 April 2023,DATE,https://en.wikipedia.org/wiki/Flag
31 December 2007,DATE,https://en.wikipedia.org/wiki/Flag
2019-02-24,DATE,https://en.wikipedia.org/wiki/Flag
Shelley,PERSON,https://en.wikipedia.org/wiki/Flag
Fred M.,PERSON,https://en.wikipedia.org/wiki/Flag
Story,PERSON,https://en.wikipedia.org/wiki/Flag
World,ORG,https://en.wikipedia.org/wiki/Flag
Borders,ORG,https://en.wikipedia.org/wiki/Flag
ABC-CLIO,ORG,https://en.wikipedia.org/wiki/Flag
9781610691062,DATE,https://en.wikipedia.org/wiki/Flag
the United States of America,GPE,https://en.wikipedia.org/wiki/Flag
2019-05-24,DATE,https://en.wikipedia.org/wiki/Flag
Liberia,GPE,https://en.wikipedia.org/wiki/Flag
Cyril Glassé,PERSON,https://en.wikipedia.org/wiki/Flag
2001,DATE,https://en.wikipedia.org/wiki/Flag
Moon,PERSON,https://en.wikipedia.org/wiki/Flag
the Royal Museums Greenwich Blogs - Royal Museums Greenwich Blogs,ORG,https://en.wikipedia.org/wiki/Flag
PDF,ORG,https://en.wikipedia.org/wiki/Flag
2011-09-28,DATE,https://en.wikipedia.org/wiki/Flag
2010-05-24,DATE,https://en.wikipedia.org/wiki/Flag
County Flags,PERSON,https://en.wikipedia.org/wiki/Flag
Columbus,GPE,https://en.wikipedia.org/wiki/Flag
Ohio Statehouse Museum,ORG,https://en.wikipedia.org/wiki/Flag
"July 20, 2019",DATE,https://en.wikipedia.org/wiki/Flag
28 March 2022,DATE,https://en.wikipedia.org/wiki/Flag
BBC,ORG,https://en.wikipedia.org/wiki/Flag
"December 17, 2013",DATE,https://en.wikipedia.org/wiki/Flag
Flag Terminology,PERSON,https://en.wikipedia.org/wiki/Flag
2019-08-02,DATE,https://en.wikipedia.org/wiki/Flag
German Vexillological Society,ORG,https://en.wikipedia.org/wiki/Flag
Deutsche Gesellschaft,ORG,https://en.wikipedia.org/wiki/Flag
"Flaggenkunde e. V.,",ORG,https://en.wikipedia.org/wiki/Flag
DGF,ORG,https://en.wikipedia.org/wiki/Flag
20 February 2012,DATE,https://en.wikipedia.org/wiki/Flag
German Federal Ministry of the Interior: Hissflagge,ORG,https://en.wikipedia.org/wiki/Flag
2012-09-08,DATE,https://en.wikipedia.org/wiki/Flag
archive.today,DATE,https://en.wikipedia.org/wiki/Flag
German Federal Ministry of the Interior: Hochformatflagge,ORG,https://en.wikipedia.org/wiki/Flag
2012-08-03,DATE,https://en.wikipedia.org/wiki/Flag
German Federal Ministry of the Interior: Auslegerflagge Archived,ORG,https://en.wikipedia.org/wiki/Flag
German Federal Ministry of the Interior: Hängeflagge Archived,ORG,https://en.wikipedia.org/wiki/Flag
David Cook,PERSON,https://en.wikipedia.org/wiki/Flag
2002,DATE,https://en.wikipedia.org/wiki/Flag
Darwin Press,PERSON,https://en.wikipedia.org/wiki/Flag
9780878501427,DATE,https://en.wikipedia.org/wiki/Flag
Majlisi,GPE,https://en.wikipedia.org/wiki/Flag
25 November 2014,DATE,https://en.wikipedia.org/wiki/Flag
Heinemann,PERSON,https://en.wikipedia.org/wiki/Flag
29 July 2024,DATE,https://en.wikipedia.org/wiki/Flag
Swayamsevak Sangh,PERSON,https://en.wikipedia.org/wiki/Flag
28 October 2023,DATE,https://en.wikipedia.org/wiki/Flag
3 December 2022,DATE,https://en.wikipedia.org/wiki/Flag
Federal Council Bulletin,ORG,https://en.wikipedia.org/wiki/Flag
the Federal Council of the Churches of Christ in,ORG,https://en.wikipedia.org/wiki/Flag
America,GPE,https://en.wikipedia.org/wiki/Flag
1942,DATE,https://en.wikipedia.org/wiki/Flag
United States Lifesaving Association,ORG,https://en.wikipedia.org/wiki/Flag
"August 31, 2024",DATE,https://en.wikipedia.org/wiki/Flag
2010-05-27,DATE,https://en.wikipedia.org/wiki/Flag
2010-06-27,DATE,https://en.wikipedia.org/wiki/Flag
Calvert,PERSON,https://en.wikipedia.org/wiki/Flag
J.B.,ORG,https://en.wikipedia.org/wiki/Flag
25 July 2004,DATE,https://en.wikipedia.org/wiki/Flag
University of Denver,ORG,https://en.wikipedia.org/wiki/Flag
7 October 2007,DATE,https://en.wikipedia.org/wiki/Flag
Hiltebeitel,ORG,https://en.wikipedia.org/wiki/Flag
1991,DATE,https://en.wikipedia.org/wiki/Flag
Goddess,ORG,https://en.wikipedia.org/wiki/Flag
University of Chicago Press,ORG,https://en.wikipedia.org/wiki/Flag
2014-09-23,DATE,https://en.wikipedia.org/wiki/Flag
"September 9, 2008",DATE,https://en.wikipedia.org/wiki/Flag
"April 4, 2019",DATE,https://en.wikipedia.org/wiki/Flag
"May 24, 2011",DATE,https://en.wikipedia.org/wiki/Flag
"July 3, 2008",DATE,https://en.wikipedia.org/wiki/Flag
2022-01-11,DATE,https://en.wikipedia.org/wiki/Flag
Turn Left,PERSON,https://en.wikipedia.org/wiki/Flag
National Geographic,ORG,https://en.wikipedia.org/wiki/Flag
2017-09-05,DATE,https://en.wikipedia.org/wiki/Flag
Karnataka,PERSON,https://en.wikipedia.org/wiki/Flag
Belgaum,ORG,https://en.wikipedia.org/wiki/Flag
Times Now News,ORG,https://en.wikipedia.org/wiki/Flag
13 March 2018,DATE,https://en.wikipedia.org/wiki/Flag
6 July 2019,DATE,https://en.wikipedia.org/wiki/Flag
Belagavi,GPE,https://en.wikipedia.org/wiki/Flag
The Times of India,ORG,https://en.wikipedia.org/wiki/Flag
"Mar 12, 2018",DATE,https://en.wikipedia.org/wiki/Flag
Kew Flagpole,PERSON,https://en.wikipedia.org/wiki/Flag
Kew.org,ORG,https://en.wikipedia.org/wiki/Flag
2016-08-17,DATE,https://en.wikipedia.org/wiki/Flag
Weyandt,PERSON,https://en.wikipedia.org/wiki/Flag
Janet,PERSON,https://en.wikipedia.org/wiki/Flag
25 May 2014,DATE,https://en.wikipedia.org/wiki/Flag
Memorial Day,DATE,https://en.wikipedia.org/wiki/Flag
The Sheboygan Press,ORG,https://en.wikipedia.org/wiki/Flag
3 April 2015,DATE,https://en.wikipedia.org/wiki/Flag
26 May 2014,DATE,https://en.wikipedia.org/wiki/Flag
Cone Tapered,ORG,https://en.wikipedia.org/wiki/Flag
Venetian Entasis,PERSON,https://en.wikipedia.org/wiki/Flag
Lingo Flagpoles Inc. Archived,ORG,https://en.wikipedia.org/wiki/Flag
2005-02-28,DATE,https://en.wikipedia.org/wiki/Flag
